,op4trust,tr3cgmnz,tr3bcraz,qfnrincr,q4samesm,op7gdevo,q7wwhhx,q7jbmmcc,q7mgcc,q5gveqaa,opincdif,opnucpol,stalllf,nofutr,sfmhdprs,op5happz,opnbmtcn,wllive,mempltgp
689,2,2,2,2,2,6,6,6,5,2,4,4,2,4,2,2,2,2,2
690,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,3,1,2
691,2,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
692,1,2,2,2,4,6,6,6,6,2,4,4,2,4,3,2,2,2,2
693,2,2,2,2,2,5,5,5,5,2,4,4,2,4,2,2,2,2,2
694,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
695,1,2,2,2,4,6,6,6,6,2,4,4,2,4,3,2,2,2,2
696,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,2,1,2
697,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
698,1,2,2,1,2,5,6,6,6,2,4,2,2,4,3,2,3,2,2
699,2,2,2,2,2,5,6,6,5,2,3,4,2,3,3,2,2,2,2
700,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
701,1,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,3,2,2
702,2,2,2,2,2,5,6,6,5,2,3,3,2,4,2,2,2,2,2
703,2,2,2,2,2,5,6,6,5,2,2,2,2,4,2,2,2,2,2
704,1,2,2,2,4,5,6,6,6,2,4,4,2,4,2,2,3,1,2
705,1,2,2,1,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
706,1,2,2,1,2,6,6,6,6,2,4,3,3,4,3,2,2,2,2
707,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
708,1,2,2,1,2,6,6,6,6,2,4,3,2,4,2,2,2,1,2
709,2,2,2,2,2,5,6,6,5,2,4,4,4,4,3,2,4,2,2
710,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
711,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
712,1,2,2,2,2,5,6,6,6,2,4,4,4,4,3,2,2,1,2
713,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
714,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
715,2,2,2,2,2,5,6,6,5,2,4,4,2,3,3,2,2,2,2
716,2,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,2,2,2
717,2,2,2,1,2,5,6,6,6,2,4,3,3,4,3,2,3,3,2
718,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
719,2,2,2,2,2,5,6,6,5,2,2,2,2,4,2,2,2,2,2
720,1,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
721,2,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
722,2,2,2,1,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
723,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
724,1,2,2,2,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
725,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
726,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
727,1,2,2,1,1,5,6,6,6,2,4,3,2,4,3,2,2,1,2
728,1,2,2,2,2,4,6,6,6,2,3,4,4,4,2,2,2,1,2
729,1,2,2,2,2,5,6,6,5,2,4,4,4,4,2,2,2,1,2
730,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
731,2,2,2,2,2,5,5,5,5,2,4,4,2,4,2,2,2,2,2
732,2,2,2,2,2,5,6,6,5,2,3,3,2,4,3,2,3,2,2
733,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
734,1,2,2,1,1,5,6,6,6,2,4,2,2,4,2,2,2,1,2
735,2,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
736,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
737,2,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
738,1,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
739,1,2,2,2,2,6,6,6,6,2,4,3,2,4,3,2,2,2,2
740,1,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,3,1,2
741,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,1,2
742,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
743,1,2,2,1,2,5,6,6,5,2,4,4,2,4,3,2,3,3,2
744,1,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
745,2,2,2,2,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
746,2,2,2,1,2,4,5,5,5,2,4,3,2,4,3,2,2,2,2
747,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
748,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
749,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
750,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
751,1,2,2,1,1,5,6,6,6,2,4,2,2,4,3,2,3,1,2
752,1,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
753,1,2,2,2,2,5,6,6,2,2,4,4,4,4,2,2,2,2,2
754,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
755,2,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,3,1,2
756,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,1,2
757,2,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
758,1,2,2,1,1,5,6,6,6,2,4,4,4,4,3,2,2,1,2
759,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,3,3,2
760,2,2,2,2,2,5,6,6,5,2,4,4,3,4,2,2,2,2,2
761,1,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,3,1,2
762,1,2,2,2,2,6,6,6,5,2,4,4,2,4,2,2,2,2,2
763,2,2,2,2,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
764,2,2,2,2,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
765,2,2,2,2,2,5,6,6,6,2,2,4,2,4,2,2,2,2,2
766,1,2,2,1,1,5,6,6,5,2,4,3,2,4,3,2,2,1,2
767,1,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,3,3,2
768,2,2,2,2,2,5,6,6,2,2,2,4,2,4,3,2,2,2,2
769,2,2,2,2,2,6,6,6,6,2,4,2,2,4,2,2,2,2,2
770,1,2,2,1,2,5,6,6,6,2,4,4,2,4,2,2,2,1,2
771,1,2,2,2,2,5,6,6,5,2,4,4,4,4,2,2,2,2,2
772,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
773,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
774,2,2,2,1,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
775,2,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,3,3,2
776,2,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
777,1,2,2,2,2,6,6,6,3,2,3,3,2,4,3,2,2,2,2
778,2,2,2,2,2,6,6,6,6,2,4,3,2,4,2,2,3,2,2
779,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
780,1,2,2,1,2,5,6,6,5,2,4,4,3,4,3,2,3,1,2
781,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
782,1,2,2,2,2,5,6,6,5,2,3,2,2,4,2,2,2,2,2
783,1,2,2,1,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
784,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
785,2,2,2,2,2,5,6,6,6,2,2,2,2,2,2,2,2,2,2
786,1,2,2,2,4,6,6,6,4,2,4,4,4,4,2,2,2,2,2
787,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
788,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
789,1,2,2,2,4,5,6,6,6,2,4,4,2,4,2,2,2,1,2
790,1,2,2,2,2,6,6,6,6,2,4,3,2,4,2,2,2,1,2
791,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
792,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
793,2,2,2,2,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
794,1,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
795,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
796,1,2,2,1,1,5,6,6,6,2,4,4,2,4,3,2,2,1,2
797,1,2,2,1,1,5,6,6,5,2,4,3,2,4,3,2,2,1,2
798,1,2,2,2,2,6,6,6,2,2,4,4,2,4,2,2,2,2,2
799,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,1,2
800,2,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,3,2,2
801,2,2,2,2,2,5,6,6,5,2,4,4,3,4,3,2,2,3,2
802,1,2,2,2,2,5,6,6,5,2,3,2,2,4,3,2,2,2,2
803,2,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,2,2,2
804,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
805,1,2,2,2,2,5,6,6,5,2,2,3,3,4,3,2,3,3,2
806,1,2,2,2,2,5,6,6,5,2,2,3,2,4,2,2,2,2,2
807,1,2,2,1,2,5,6,6,5,2,4,4,2,4,3,2,3,3,2
808,2,2,2,2,2,5,6,6,5,2,3,3,2,4,3,2,2,2,2
809,2,2,2,1,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
810,1,2,2,2,2,5,6,6,6,2,4,3,2,4,2,2,2,2,2
811,1,2,2,1,1,5,6,6,6,2,4,3,3,4,3,2,3,3,2
812,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
813,2,2,2,1,2,5,6,6,5,2,3,3,2,4,3,2,2,2,2
814,1,2,2,2,2,5,6,6,6,2,4,4,3,4,3,2,3,3,2
815,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
816,2,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,3,3,2
817,2,2,2,2,2,5,6,6,5,2,2,3,2,2,3,2,2,2,2
818,1,2,2,1,1,5,6,6,5,2,4,3,2,4,3,2,2,1,2
819,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,3,2,2
820,1,2,2,2,2,6,6,6,2,2,4,4,2,4,2,2,2,2,2
821,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
822,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
823,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
824,1,2,2,1,2,5,6,6,5,2,4,2,2,4,3,2,2,2,2
825,1,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
826,2,2,2,1,2,6,6,6,6,2,2,3,2,2,2,2,2,2,2
827,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
828,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
829,1,2,2,1,2,5,6,6,5,2,4,2,2,4,3,2,2,2,2
830,2,2,2,2,2,5,6,6,5,2,4,2,2,4,3,2,2,2,2
831,2,2,2,2,2,6,6,6,6,2,4,3,2,4,2,2,2,2,2
832,1,2,2,2,2,5,6,6,5,2,4,3,3,4,3,2,2,2,2
833,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
834,2,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
835,1,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,3,2,2
836,1,2,2,1,2,5,6,6,5,2,4,2,2,4,3,2,2,2,2
837,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
838,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
839,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
840,2,2,2,1,2,5,5,5,5,2,4,3,2,4,2,2,2,2,2
841,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
842,1,2,2,1,2,5,6,6,6,2,4,3,2,4,3,2,3,1,2
843,1,2,2,1,2,5,6,6,6,2,4,3,3,4,3,2,3,3,2
844,2,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,2,2
845,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
846,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
847,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
848,2,2,2,2,2,5,6,6,5,2,3,4,2,4,3,2,2,2,2
849,2,2,2,2,2,5,6,6,5,2,3,4,2,4,2,2,2,2,2
850,2,2,2,1,2,5,6,6,5,2,4,4,4,4,3,2,4,4,2
851,2,2,2,2,2,5,6,6,6,2,3,4,2,3,3,2,2,2,2
852,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
853,2,2,2,2,2,5,6,6,5,2,3,4,2,3,3,2,2,2,2
854,1,2,2,2,1,6,6,6,6,2,4,4,2,4,3,2,2,1,2
855,1,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,3,2,2
856,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
857,2,2,2,2,2,5,6,6,5,2,3,4,2,3,3,2,2,2,2
858,2,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
859,2,2,2,1,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
860,1,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
861,1,2,2,1,2,6,6,6,3,2,4,3,2,4,3,2,2,1,2
862,2,2,2,1,2,5,6,6,5,2,2,2,2,4,2,2,2,2,2
863,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
864,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
865,2,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,2,2,2
866,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,3,2,2
867,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
868,1,2,2,1,2,6,6,6,2,2,4,2,2,4,2,2,2,2,2
869,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
870,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
871,2,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
872,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
873,1,2,2,2,2,5,6,6,5,2,4,4,4,4,2,2,2,2,2
874,1,2,2,2,2,5,6,6,5,2,3,3,2,4,3,2,3,2,2
875,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
876,1,2,2,1,2,5,5,5,5,2,4,4,3,4,2,2,3,3,2
877,2,2,2,2,2,5,6,6,2,2,2,2,2,2,3,2,2,2,2
878,1,2,2,2,4,6,6,6,6,2,4,4,2,4,2,2,2,1,2
879,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,2,1,2
880,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
881,2,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
882,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
883,2,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,3,3,2
884,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
885,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
886,1,2,2,1,2,5,6,6,5,2,4,4,4,4,3,2,2,2,2
887,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
888,2,2,2,2,2,5,6,6,5,2,3,4,2,3,3,2,2,2,2
889,1,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,2,2,2
890,2,2,2,2,2,5,6,6,5,2,2,3,2,4,3,2,2,2,2
891,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
892,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
893,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
894,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
895,2,2,2,2,2,5,6,6,5,2,2,2,2,4,2,2,2,2,2
896,1,2,2,1,1,5,6,6,6,2,4,3,3,4,3,2,3,3,2
897,1,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,2,2,2
898,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
899,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
900,1,2,2,2,2,5,6,6,5,2,4,4,4,4,3,2,2,1,2
901,2,2,2,2,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
902,1,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
903,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
904,2,2,2,2,2,6,6,6,6,2,4,3,2,4,2,2,2,2,2
905,2,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
906,2,2,2,2,2,5,6,6,5,2,3,2,2,3,3,2,2,2,2
907,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
908,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
909,2,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,2,2,2
910,1,2,2,1,2,5,6,6,5,2,4,2,2,4,3,2,2,2,2
911,1,2,2,1,2,6,6,6,6,2,4,4,4,4,3,2,2,1,2
912,1,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,1,2
913,1,2,2,2,2,6,6,6,6,2,4,3,2,4,2,2,2,2,2
914,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
915,1,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,2,2,2
916,1,2,2,2,1,5,6,6,6,2,4,4,2,4,5,2,2,1,2
917,1,2,2,2,2,5,6,6,3,2,3,3,2,4,3,2,2,2,2
918,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
919,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
920,2,2,2,2,2,5,6,6,2,2,4,2,2,4,2,2,2,2,2
921,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,3,1,2
922,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
923,2,2,2,1,2,5,5,5,5,2,4,3,2,4,3,2,2,2,2
924,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
925,2,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,2,2,2
926,2,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,2,2
927,2,2,2,2,2,6,6,6,4,2,4,4,4,4,2,2,2,2,2
928,1,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
929,2,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,3,3,2
930,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,3,3,2
931,2,2,2,2,2,5,6,6,2,2,4,4,2,4,3,2,3,2,2
932,2,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
933,1,2,2,1,2,6,6,6,6,2,4,3,2,4,3,2,2,2,2
934,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
935,1,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
936,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
937,1,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,1,2
938,2,2,2,2,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
939,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
940,2,2,2,2,2,6,6,6,6,2,4,2,2,4,3,2,2,2,2
941,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
942,2,2,2,2,2,6,6,6,6,2,4,4,2,4,3,2,2,2,2
943,1,2,2,2,2,6,6,6,6,2,4,4,4,4,2,2,2,2,2
944,1,2,2,2,1,5,6,6,6,2,4,4,4,4,3,2,2,1,2
945,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
946,1,2,2,1,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
947,2,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,3,3,2
948,1,2,2,2,2,5,6,6,4,2,4,4,4,4,2,2,2,2,2
949,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
950,1,2,2,1,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
951,1,2,2,1,2,5,6,6,6,2,4,3,2,4,3,2,2,1,2
952,1,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
953,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
954,1,2,2,2,2,6,6,6,2,2,4,4,4,4,2,2,2,2,2
955,2,2,2,1,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
956,2,2,2,2,2,6,6,6,4,2,4,4,4,4,3,2,2,2,2
957,2,2,2,2,2,5,5,5,2,2,4,4,2,4,2,2,2,2,2
958,2,2,2,1,2,5,6,6,6,2,4,3,2,4,2,2,2,2,2
959,2,2,2,2,2,5,6,6,6,2,4,3,2,4,3,2,3,2,2
960,1,2,2,2,4,6,6,6,6,2,4,4,2,4,2,2,2,2,2
961,1,2,2,1,2,6,6,6,5,2,4,4,2,4,3,2,2,2,2
962,1,2,2,1,2,6,6,6,6,2,4,4,3,4,3,2,3,3,2
963,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,3,2,2
964,1,2,2,1,2,5,6,6,5,2,4,4,2,4,2,2,3,2,2
965,1,2,2,2,2,5,6,6,5,2,4,4,3,4,2,2,2,2,2
966,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
967,1,2,2,1,2,5,6,6,5,2,4,4,3,4,2,2,3,3,2
968,2,2,2,2,2,5,6,6,6,2,2,3,2,4,2,2,2,2,2
969,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
970,2,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,2,2,2
971,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
972,2,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,3,2,2
973,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
974,2,2,2,2,2,5,6,6,5,2,3,3,2,4,3,2,2,2,2
975,2,2,2,2,2,6,6,6,6,2,2,4,2,4,3,2,2,2,2
976,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,2,1,2
977,1,2,2,1,1,5,6,6,6,2,4,4,2,4,3,2,3,1,2
978,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
979,2,2,2,2,2,5,6,6,5,2,4,3,2,4,3,2,2,3,2
980,2,2,2,1,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
981,1,2,2,1,2,5,6,6,5,2,4,3,2,4,3,2,2,2,2
982,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
983,1,2,2,1,2,5,6,6,5,2,4,4,3,4,3,2,3,3,2
984,1,2,2,2,2,5,6,6,2,2,4,4,2,4,2,2,3,2,2
985,2,2,2,2,2,5,6,6,5,2,2,4,2,4,2,2,2,2,2
986,1,2,2,1,1,4,6,6,6,2,4,4,2,4,2,2,3,3,2
987,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,2,1,2
988,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,3,2,2
989,1,2,2,1,2,5,6,6,5,2,4,3,3,4,3,2,3,1,2
990,1,2,2,1,1,4,6,6,6,2,4,4,4,4,3,2,3,1,2
991,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
992,2,2,2,2,2,5,6,6,6,2,3,2,2,3,3,2,2,2,2
993,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
994,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
995,2,2,2,2,2,5,6,6,6,2,2,2,2,3,3,2,2,2,2
996,1,2,2,1,1,5,6,6,6,2,4,4,2,4,3,2,2,1,2
997,2,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
998,1,2,2,2,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
999,1,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
1000,2,2,2,1,2,5,6,6,6,2,4,2,2,4,3,2,3,2,2
1001,1,2,2,2,2,5,6,6,6,2,4,4,4,4,2,2,2,1,2
1002,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
1003,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
1004,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
1005,1,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
1006,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
1007,2,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,3,2,2
1008,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
1009,2,2,2,2,2,5,5,5,5,2,4,4,2,4,3,2,2,2,2
1010,2,2,2,2,2,5,6,6,5,2,2,2,2,2,2,2,2,2,2
1011,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
1012,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
1013,2,2,2,2,2,5,6,6,6,2,4,2,2,4,2,2,2,2,2
1014,2,2,2,2,2,6,6,6,2,2,4,4,4,4,2,2,2,2,2
1015,2,2,2,2,2,5,6,6,6,2,4,2,2,4,3,2,2,2,2
1016,2,2,2,2,2,5,6,6,6,2,3,4,2,4,2,2,2,2,2
1017,2,2,2,2,2,5,6,6,5,2,4,4,2,4,3,2,2,2,2
1018,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
1019,1,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,3,2,2
1020,1,2,2,2,2,5,6,6,5,2,4,4,2,4,2,2,2,2,2
1021,2,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
1022,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,2,2,2
1023,1,2,2,2,2,6,6,6,2,2,4,4,2,4,2,2,2,2,2
1024,1,2,2,1,2,5,6,6,6,2,4,4,2,4,2,2,2,1,2
1025,2,2,2,2,2,5,6,6,6,2,2,4,2,2,2,2,2,2,2
1026,1,2,2,1,2,5,6,6,5,2,4,4,3,4,2,2,3,3,2
1027,1,2,2,1,1,5,6,6,5,2,4,3,3,4,3,2,3,1,2
1028,2,2,2,2,2,6,6,6,6,2,4,4,2,4,2,2,2,2,2
1029,1,2,2,1,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
1030,2,2,2,2,2,5,6,6,6,2,4,4,2,4,2,2,2,2,2
1031,2,2,2,2,2,5,6,6,6,2,4,4,2,4,3,2,2,2,2
1032,1,2,2,2,2,5,6,6,5,2,4,2,2,4,2,2,2,2,2
1033,1,2,2,1,2,5,6,6,5,2,4,3,2,4,2,2,3,1,2
